Frequency_THz,R_air,R_water
2.020710355177588724e+02,8.382235495049118468e-01,8.502975266002732457e-01
2.021110555277638809e+02,8.384393824036525666e-01,8.502668373679512781e-01
2.021510755377688895e+02,8.386507287722028137e-01,8.502361114776267881e-01
2.021910955477738980e+02,8.388576564700400695e-01,8.502053498836950052e-01
2.022311155577788782e+02,8.390602326205599537e-01,8.501745535174276558e-01
2.022711355677838867e+02,8.392585236129010973e-01,8.501437232874837768e-01
2.023111555777888952e+02,8.394525951039153444e-01,8.501128600804120916e-01
2.023511755877939038e+02,8.396425120202778425e-01,8.500819647611413954e-01
2.023911955977989123e+02,8.398283385607351326e-01,8.500510381734636134e-01
2.024312156078038925e+02,8.400101381984864668e-01,8.500200811405052015e-01
2.024712356178089010e+02,8.401879736836957990e-01,8.499890944651911084e-01
2.025112556278139095e+02,8.403619070461294527e-01,8.499580789306983020e-01
2.025512756378189181e+02,8.405319995979185776e-01,8.499270353009001910e-01
2.025912956478239266e+02,8.406983119364405121e-01,8.498959643208032766e-01
2.026313156578289068e+02,8.408609039473168290e-01,8.498648667169738102e-01
2.026713356678339153e+02,8.410198348075255126e-01,8.498337431979565704e-01
2.027113556778389238e+02,8.411751629886218273e-01,8.498025944546853117e-01
2.027513756878439040e+02,8.413269462600660997e-01,8.497714211608834445e-01
2.027913956978489125e+02,8.414752416926560841e-01,8.497402239734596074e-01
2.028314157078539210e+02,8.416201056620579157e-01,8.497090035328909163e-01
2.028714357178589296e+02,8.417615938524348751e-01,8.496777604636031045e-01
2.029114557278639381e+02,8.418997612601702984e-01,8.496464953743381177e-01
2.029514757378689183e+02,8.420346621976804169e-01,8.496152088585187112e-01
2.029914957478739268e+02,8.421663502973162352e-01,8.495839014946015011e-01
2.030315157578789353e+02,8.422948785153479001e-01,8.495525738464250187e-01
2.030715357678839439e+02,8.424202991360334458e-01,8.495212264635508825e-01
2.031115557778889524e+02,8.425426637757635895e-01,8.494898598815951996e-01
2.031515757878939326e+02,8.426620233872846866e-01,8.494584746225563032e-01
2.031915957978989411e+02,8.427784282639925184e-01,8.494270711951333874e-01
2.032316158079039496e+02,8.428919280442970230e-01,8.493956500950388122e-01
2.032716358179089582e+02,8.430025717160549714e-01,8.493642118053049694e-01
2.033116558279139667e+02,8.431104076210651499e-01,8.493327567965827107e-01
2.033516758379189469e+02,8.432154834596271575e-01,8.493012855274356676e-01
2.033916958479239554e+02,8.433178462951578247e-01,8.492697984446256898e-01
2.034317158579289639e+02,8.434175425588648078e-01,8.492382959833952860e-01
2.034717358679339725e+02,8.435146180544731420e-01,8.492067785677406278e-01
2.035117558779389810e+02,8.436091179630038628e-01,8.491752466106816666e-01
2.035517758879439612e+02,8.437010868475994796e-01,8.491437005145243688e-01
2.035917958979489697e+02,8.437905686583980769e-01,8.491121406711180652e-01
2.036318159079539782e+02,8.438776067374481604e-01,8.490805674621079158e-01
2.036718359179589868e+02,8.439622438236668023e-01,8.490489812591799357e-01
2.037118559279639953e+02,8.440445220578355334e-01,8.490173824243030243e-01
2.037518759379689754e+02,8.441244829876324296e-01,8.489857713099633330e-01
2.037918959479739840e+02,8.442021675726996133e-01,8.489541482593957467e-01
2.038319159579789925e+02,8.442776161897410647e-01,8.489225136068085931e-01
2.038719359679839727e+02,8.443508686376504091e-01,8.488908676776039108e-01
2.039119559779890096e+02,8.444219641426677914e-01,8.488592107885936100e-01
2.039519759879939897e+02,8.444909413635581785e-01,8.488275432482087490e-01
2.039919959979989983e+02,8.445578383968181946e-01,8.487958653567071465e-01
2.040320160080040068e+02,8.446226927818987207e-01,8.487641774063733324e-01
2.040720360180089870e+02,8.446855415064503658e-01,8.487324796817162786e-01
2.041120560280140239e+02,8.447464210115838146e-01,8.487007724596613567e-01
2.041520760380190040e+02,8.448053671971463841e-01,8.486690560097386316e-01
2.041920960480240126e+02,8.448624154270116815e-01,8.486373305942663814e-01
2.042321160580290211e+02,8.449176005343800311e-01,8.486055964685309538e-01
2.042721360680340013e+02,8.449709568270887816e-01,8.485738538809625142e-01
2.043121560780390382e+02,8.450225180929307189e-01,8.485421030733061309e-01
2.043521760880440183e+02,8.450723176049774743e-01,8.485103442807899743e-01
2.043921960980490269e+02,8.451203881269079288e-01,8.484785777322885192e-01
2.044322161080540354e+02,8.451667619183390601e-01,8.484468036504827504e-01
2.044722361180590156e+02,8.452114707401573446e-01,8.484150222520169260e-01
2.045122561280640241e+02,8.452545458598500483e-01,8.483832337476507890e-01
2.045522761380690326e+02,8.452960180568335202e-01,8.483514383424091143e-01
2.045922961480740412e+02,8.453359176277783771e-01,8.483196362357269260e-01
2.046323161580790497e+02,8.453742743919290259e-01,8.482878276215922719e-01
2.046723361680840299e+02,8.454111176964164143e-01,8.482560126886853347e-01
2.047123561780890384e+02,8.454464764215630090e-01,8.482241916205132126e-01
2.047523761880940469e+02,8.454803789861782271e-01,8.481923645955441460e-01
2.047923961980990271e+02,8.455128533528419865e-01,8.481605317873349703e-01
2.048324162081040640e+02,8.455439270331777113e-01,8.481286933646594584e-01
2.048724362181090441e+02,8.455736270931102361e-01,8.480968494916301115e-01
2.049124562281140527e+02,8.456019801581103890e-01,8.480650003278191740e-01
2.049524762381190612e+02,8.456290124184228096e-01,8.480331460283768719e-01
2.049924962481240414e+02,8.456547496342765591e-01,8.480012867441449886e-01
2.050325162581290783e+02,8.456792171410788539e-01,8.479694226217701081e-01
2.050725362681340584e+02,8.457024398545868182e-01,8.479375538038118609e-01
2.051125562781390670e+02,8.457244422760625824e-01,8.479056804288507276e-01
2.051525762881440755e+02,8.457452484974029572e-01,8.478738026315911780e-01
2.051925962981490557e+02,8.457648822062496796e-01,8.478419205429643668e-01
2.052326163081540926e+02,8.457833666910746784e-01,8.478100342902259445e-01
2.052726363181590727e+02,8.458007248462418026e-01,8.477781439970544231e-01
2.053126563281640813e+02,8.458169791770421275e-01,8.477462497836443234e-01
2.053526763381690898e+02,8.458321518047047238e-01,8.477143517667987682e-01
2.053926963481740700e+02,8.458462644713793388e-01,8.476824500600196322e-01
2.054327163581791069e+02,8.458593385450908775e-01,8.476505447735945831e-01
2.054727363681840870e+02,8.458713950246667945e-01,8.476186360146832355e-01
2.055127563781890956e+02,8.458824545446335108e-01,8.475867238873999732e-01
2.055527763881941041e+02,8.458925373800837422e-01,8.475548084928953285e-01
2.055927963981990843e+02,8.459016634515126309e-01,8.475228899294360296e-01
2.056328164082041212e+02,8.459098523296220140e-01,8.474909682924813836e-01
2.056728364182091013e+02,8.459171232400939378e-01,8.474590436747595490e-01
2.057128564282141099e+02,8.459234950683293119e-01,8.474271161663403662e-01
2.057528764382191184e+02,8.459289863641552554e-01,8.473951858547076332e-01
2.057928964482240985e+02,8.459336153464969144e-01,8.473632528248286055e-01
2.058329164582291071e+02,8.459373999080159745e-01,8.473313171592223858e-01
2.058729364682341156e+02,8.459403576197138674e-01,8.472993789380266483e-01
2.059129564782391242e+02,8.459425057354984512e-01,8.472674382390614767e-01
2.059529764882441327e+02,8.459438611967169397e-01,8.472354951378937571e-01
2.059929964982491128e+02,8.459444406366503078e-01,8.472035497078975741e-01
2.060330165082541214e+02,8.459442603849718356e-01,8.471716020203149400e-01
2.060730365182591299e+02,8.459433364721690163e-01,8.471396521443138594e-01
2.061130565282641101e+02,8.459416846339259388e-01,8.471077001470455059e-01
2.061530765382691470e+02,8.459393203154708107e-01,8.470757460936995109e-01
2.061930965482741271e+02,8.459362586758818470e-01,8.470437900475579207e-01
2.062331165582791357e+02,8.459325145923572986e-01,8.470118320700484871e-01
2.062731365682841442e+02,8.459281026644448476e-01,8.469798722207952935e-01
2.063131565782891244e+02,8.459230372182332536e-01,8.469479105576692701e-01
2.063531765882941613e+02,8.459173323105032560e-01,8.469159471368363779e-01
2.063931965982991414e+02,8.459110017328402842e-01,8.468839820128056806e-01
2.064332166083041500e+02,8.459040590157063111e-01,8.468520152384748645e-01
2.064732366183091585e+02,8.458965174324718506e-01,8.468200468651758683e-01
2.065132566283141387e+02,8.458883900034090964e-01,8.467880769427185150e-01
2.065532766383191756e+02,8.458796894996424287e-01,8.467561055194328112e-01
2.065932966483241557e+02,8.458704284470608403e-01,8.467241326422113579e-01
2.066333166583291643e+02,8.458606191301881738e-01,8.466921583565487630e-01
2.066733366683341728e+02,8.458502735960136132e-01,8.466601827065819430e-01
2.067133566783391529e+02,8.458394036577810970e-01,8.466282057351280921e-01
2.067533766883441899e+02,8.458280208987376536e-01,8.465962274837218748e-01
2.067933966983491700e+02,8.458161366758422117e-01,8.465642479926523967e-01
2.068334167083541786e+02,8.458037621234312242e-01,8.465322673009979537e-01
2.068734367183591871e+02,8.457909081568458776e-01,8.465002854466607829e-01
2.069134567283641672e+02,8.457775854760165579e-01,8.464683024664007016e-01
2.069534767383691758e+02,8.457638045690074602e-01,8.464363183958673043e-01
2.069934967483741843e+02,8.457495757155201188e-01,8.464043332696324917e-01
2.070335167583791929e+02,8.457349089903554162e-01,8.463723471212204474e-01
2.070735367683842014e+02,8.457198142668365115e-01,8.463403599831386126e-01
2.071135567783891815e+02,8.457043012201884702e-01,8.463083718869064409e-01
2.071535767883941901e+02,8.456883793308799246e-01,8.462763828630835983e-01
2.071935967983991986e+02,8.456720578879227679e-01,8.462443929412987176e-01
2.072336168084042072e+02,8.456553459921309912e-01,8.462124021502752669e-01
2.072736368184092157e+02,8.456382525593405530e-01,8.461804105178584168e-01
2.073136568284141958e+02,8.456207863235877253e-01,8.461484180710400205e-01
2.073536768384192044e+02,8.456029558402484714e-01,8.461164248359841489e-01
2.073936968484242129e+02,8.455847694891367450e-01,8.460844308380505163e-01
2.074337168584291931e+02,8.455662354775640432e-01,8.460524361018185724e-01
2.074737368684342300e+02,8.455473618433584360e-01,8.460204406511097064e-01
2.075137568784392101e+02,8.455281564578450704e-01,8.459884445090098959e-01
2.075537768884442187e+02,8.455086270287863748e-01,8.459564476978912451e-01
2.075937968984492272e+02,8.454887811032839595e-01,8.459244502394325238e-01
2.076338169084542074e+02,8.454686260706414380e-01,8.458924521546407060e-01
2.076738369184592443e+02,8.454481691651879460e-01,8.458604534638690664e-01
2.077138569284642244e+02,8.454274174690649124e-01,8.458284541868382744e-01
2.077538769384692330e+02,8.454063779149717517e-01,8.457964543426540471e-01
2.077938969484742415e+02,8.453850572888764736e-01,8.457644539498252456e-01
2.078339169584792216e+02,8.453634622326868797e-01,8.457324530262829709e-01
2.078739369684842586e+02,8.453415992468841234e-01,8.457004515893957741e-01
2.079139569784892387e+02,8.453194746931200765e-01,8.456684496559883080e-01
2.079539769884942473e+02,8.452970947967759496e-01,8.456364472423562040e-01
2.079939969984992558e+02,8.452744656494867170e-01,8.456044443642826147e-01
2.080340170085042359e+02,8.452515932116257957e-01,8.455724410370535349e-01
2.080740370185092729e+02,8.452284833147559739e-01,8.455404372754721232e-01
2.081140570285142530e+02,8.452051416640440351e-01,8.455084330938743564e-01
2.081540770385192616e+02,8.451815738406378564e-01,8.454764285061416862e-01
2.081940970485242701e+02,8.451577853040106447e-01,8.454444235257161377e-01
2.082341170585292502e+02,8.451337813942683130e-01,8.454124181656125225e-01
2.082741370685342588e+02,8.451095673344225512e-01,8.453804124384318719e-01
2.083141570785392673e+02,8.450851482326297015e-01,8.453484063563740936e-01
2.083541770885442759e+02,8.450605290843946626e-01,8.453163999312496291e-01
2.083941970985492844e+02,8.450357147747420417e-01,8.452843931744922212e-01
2.084342171085542645e+02,8.450107100803521121e-01,8.452523860971691283e-01
2.084742371185592731e+02,8.449855196716649086e-01,8.452203787099935584e-01
2.085142571285642816e+02,8.449601481149504600e-01,8.451883710233345504e-01
2.085542771385692618e+02,8.449345998743472697e-01,8.451563630472282984e-01
2.085942971485742987e+02,8.449088793138667119e-01,8.451243547913875886e-01
2.086343171585792788e+02,8.448829906993680083e-01,8.450923462652126794e-01
2.086743371685842874e+02,8.448569382004984529e-01,8.450603374777997390e-01
2.087143571785892959e+02,8.448307258926048835e-01,8.450283284379510595e-01
2.087543771885942760e+02,8.448043577586128450e-01,8.449963191541843832e-01
2.087943971985993130e+02,8.447778376908747777e-01,8.449643096347405624e-01
2.088344172086042931e+02,8.447511694929887849e-01,8.449322998875935520e-01
2.088744372186093017e+02,8.447243568815863135e-01,8.449002899204574035e-01
2.089144572286143102e+02,8.446974034880905258e-01,8.448682797407949252e-01
2.089544772386192903e+02,8.446703128604462485e-01,8.448362693558261194e-01
2.089944972486243273e+02,8.446430884648182813e-01,8.448042587725345109e-01
2.090345172586293074e+02,8.446157336872641697e-01,8.447722479976755849e-01
2.090745372686343160e+02,8.445882518353756696e-01,8.447402370377830039e-01
2.091145572786393245e+02,8.445606461398944553e-01,8.447082258991766013e-01
2.091545772886443046e+02,8.445329197562984058e-01,8.446762145879683770e-01
2.091945972986493416e+02,8.445050757663612462e-01,8.446442031100689363e-01
2.092346173086543217e+02,8.444771171796854325e-01,8.446121914711945955e-01
2.092746373186593303e+02,8.444490469352071704e-01,8.445801796768724889e-01
2.093146573286643388e+02,8.444208679026765640e-01,8.445481677324477854e-01
2.093546773386693189e+02,8.443925828841098991e-01,8.445161556430879068e-01
2.093946973486743559e+02,8.443641946152177225e-01,8.444841434137895231e-01
2.094347173586793360e+02,8.443357057668069432e-01,8.444521310493835475e-01
2.094747373686843446e+02,8.443071189461572867e-01,8.444201185545398003e-01
2.095147573786893531e+02,8.442784366983743238e-01,8.443881059337732253e-01
2.095547773886943332e+02,8.442496615077162980e-01,8.443560931914477763e-01
2.095947973986993418e+02,8.442207957988984157e-01,8.443240803317821896e-01
2.096348174087043503e+02,8.441918419383727112e-01,8.442920673588537595e-01
2.096748374187093589e+02,8.441628022355839311e-01,8.442600542766033334e-01
2.097148574287143674e+02,8.441336789442035471e-01,8.442280410888397535e-01
2.097548774387193475e+02,8.441044742633402320e-01,8.441960277992442974e-01
2.097948974487243561e+02,8.440751903387267996e-01,8.441640144113737865e-01
2.098349174587293646e+02,8.440458292638870486e-01,8.441320009286655823e-01
2.098749374687343447e+02,8.440163930812797366e-01,8.440999873544413612e-01
2.099149574787393817e+02,8.439868837834200166e-01,8.440679736919104448e-01
2.099549774887443618e+02,8.439573033139815550e-01,8.440359599441736860e-01
2.099949974987493704e+02,8.439276535688764458e-01,8.440039461142269106e-01
2.100350175087543789e+02,8.438979363973142522e-01,8.439719322049641370e-01
2.100750375187593590e+02,8.438681536028423968e-01,8.439399182191817950e-01
2.101150575287643960e+02,8.438383069443644580e-01,8.439079041595803909e-01
2.101550775387693761e+02,8.438083981371402587e-01,8.438758900287690601e-01
2.101950975487743847e+02,8.437784288537656385e-01,8.438438758292677866e-01
2.102351175587793932e+02,8.437484007251337959e-01,8.438118615635102904e-01
2.102751375687843733e+02,8.437183153413775338e-01,8.437798472338476907e-01
2.103151575787894103e+02,8.436881742527924111e-01,8.437478328425497276e-01
2.103551775887943904e+02,8.436579789707430166e-01,8.437158183918092025e-01
2.103951975987993990e+02,8.436277309685495940e-01,8.436838038837428666e-01
2.104352176088044075e+02,8.435974316823586783e-01,8.436517893203951957e-01
2.104752376188093876e+02,8.435670825119946370e-01,8.436197747037402772e-01
2.105152576288144246e+02,8.435366848217955571e-01,8.435877600356835870e-01
2.105552776388194047e+02,8.435062399414320344e-01,8.435557453180655418e-01
2.105952976488244133e+02,8.434757491667079776e-01,8.435237305526623874e-01
2.106353176588294218e+02,8.434452137603477562e-01,8.434917157411891964e-01
2.106753376688344019e+02,8.434146349527641418e-01,8.434597008853014222e-01
2.107153576788394389e+02,8.433840139428138150e-01,8.434276859865970088e-01
2.107553776888444190e+02,8.433533518985344424e-01,8.433956710466186113e-01
2.107953976988494276e+02,8.433226499578685420e-01,8.433636560668548166e-01
2.108354177088544361e+02,8.432919092293713614e-01,8.433316410487426973e-01
2.108754377188594162e+02,8.432611307929044342e-01,8.432996259936688110e-01
2.109154577288644248e+02,8.432303157003147032e-01,8.432676109029716427e-01
2.109554777388694333e+02,8.431994649760988780e-01,8.432355957779424926e-01
2.109954977488744419e+02,8.431685796180546921e-01,8.432035806198274752e-01
2.110355177588794504e+02,8.431376605979173933e-01,8.431715654298291840e-01
2.110755377688844305e+02,8.431067088619842442e-01,8.431395502091076910e-01
2.111155577788894391e+02,8.430757253317237021e-01,8.431075349587825452e-01
2.111555777888944476e+02,8.430447109043736065e-01,8.430755196799333273e-01
2.111955977988994277e+02,8.430136664535253788e-01,8.430435043736022038e-01
2.112356178089044647e+02,8.429825928296960091e-01,8.430114890407940376e-01
2.112756378189094448e+02,8.429514908608877199e-01,8.429794736824783863e-01
2.113156578289144534e+02,8.429203613531354167e-01,8.429474582995902798e-01
2.113556778389194619e+02,8.428892050910422595e-01,8.429154428930316634e-01
2.113956978489244420e+02,8.428580228383041328e-01,8.428834274636726187e-01
2.114357178589294790e+02,8.428268153382216799e-01,8.428514120123519193e-01
2.114757378689344591e+02,8.427955833142015685e-01,8.428193965398788068e-01
2.115157578789394677e+02,8.427643274702470988e-01,8.427873810470334348e-01
2.115557778889444762e+02,8.427330484914374864e-01,8.427553655345684236e-01
2.115957978989494563e+02,8.427017470443962655e-01,8.427233500032090818e-01
2.116358179089544933e+02,8.426704237777502549e-01,8.426913344536548500e-01
2.116758379189594734e+02,8.426390793225775333e-01,8.426593188865805217e-01
2.117158579289644820e+02,8.426077142928453112e-01,8.426273033026359105e-01
2.117558779389694905e+02,8.425763292858384768e-01,8.425952877024481813e-01
2.117958979489744706e+02,8.425449248825779280e-01,8.425632720866215175e-01
2.118359179589795076e+02,8.425135016482303563e-01,8.425312564557386752e-01
2.118759379689844877e+02,8.424820601325073710e-01,8.424992408103609831e-01
2.119159579789894963e+02,8.424506008700566317e-01,8.424672251510295640e-01
2.119559779889945048e+02,8.424191243808439866e-01,8.424352094782663336e-01
2.119959979989994849e+02,8.423876311705260633e-01,8.424031937925737790e-01
2.120360180090044935e+02,8.423561217308153104e-01,8.423711780944367344e-01
2.120760380190095020e+02,8.423245965398356017e-01,8.423391623843219378e-01
2.121160580290145106e+02,8.422930560624709573e-01,8.423071466626793624e-01
2.121560780390195191e+02,8.422615007507044949e-01,8.422751309299425504e-01
2.121960980490244992e+02,8.422299310439510522e-01,8.422431151865293897e-01
2.122361180590295078e+02,8.421983473693810396e-01,8.422110994328423361e-01
2.122761380690345163e+02,8.421667501422369639e-01,8.421790836692690796e-01
2.123161580790394964e+02,8.421351397661432925e-01,8.421470678961833212e-01
2.123561780890445334e+02,8.421035166334072120e-01,8.421150521139449951e-01
2.123961980990495135e+02,8.420718811253146141e-01,8.420830363229009352e-01
2.124362181090545221e+02,8.420402336124167553e-01,8.420510205233848744e-01
2.124762381190595306e+02,8.420085744548120310e-01,8.420190047157185553e-01
2.125162581290645107e+02,8.419769040024198681e-01,8.419869889002120633e-01
2.125562781390695477e+02,8.419452225952482882e-01,8.419549730771634932e-01
2.125962981490745278e+02,8.419135305636556987e-01,8.419229572468605038e-01
2.126363181590795364e+02,8.418818282286051335e-01,8.418909414095796517e-01
2.126763381690845449e+02,8.418501159019138314e-01,8.418589255655877235e-01
2.127163581790895250e+02,8.418183938864953753e-01,8.418269097151412916e-01
2.127563781890945620e+02,8.417866624765970585e-01,8.417948938584871588e-01
2.127963981990995421e+02,8.417549219580310327e-01,8.417628779958638008e-01
2.128364182091045507e+02,8.417231726083994614e-01,8.417308621274998126e-01
2.128764382191095592e+02,8.416914146973152322e-01,8.416988462536162396e-01
2.129164582291145393e+02,8.416596484866154526e-01,8.416668303744250235e-01
2.129564782391195763e+02,8.416278742305721705e-01,8.416348144901307782e-01
2.129964982491245564e+02,8.415960921760951008e-01,8.416027986009302353e-01
2.130365182591295650e+02,8.415643025629315765e-01,8.415707827070125768e-01
2.130765382691345735e+02,8.415325056238610602e-01,8.415387668085604345e-01
2.131165582791395536e+02,8.415007015848831040e-01,8.415067509057490014e-01
2.131565782891445906e+02,8.414688906654033129e-01,8.414747349987474756e-01
2.131965982991495707e+02,8.414370730784127561e-01,8.414427190877179497e-01
2.132366183091545793e+02,8.414052490306632714e-01,8.414107031728170760e-01
2.132766383191595878e+02,8.413734187228387729e-01,8.413786872541951789e-01
2.133166583291645679e+02,8.413415823497221169e-01,8.413466713319973644e-01
2.133566783391695765e+02,8.413097401003573061e-01,8.413146554063627436e-01
2.133966983491745850e+02,8.412778921582075853e-01,8.412826394774252092e-01
2.134367183591795936e+02,8.412460387013108720e-01,8.412506235453141024e-01
2.134767383691846021e+02,8.412141799024290822e-01,8.412186076101532128e-01
2.135167583791895822e+02,8.411823159291953456e-01,8.411865916720621117e-01
2.135567783891945908e+02,8.411504469442565579e-01,8.411545757311555960e-01
2.135967983991995993e+02,8.411185731054121595e-01,8.411225597875439108e-01
2.136368184092045794e+02,8.410866945657508031e-01,8.410905438413336377e-01
2.136768384192096164e+02,8.410548114737812497e-01,8.410585278926266950e-01
2.137168584292145965e+02,8.410229239735617091e-01,8.410265119415215596e-01
2.137568784392196051e+02,8.409910322048244069e-01,8.409944959881124893e-01
2.137968984492246136e+02,8.409591363030989308e-01,8.409624800324906335e-01
2.138369184592295937e+02,8.409272363998293587e-01,8.409304640747433668e-01
2.138769384692346307e+02,8.408953326224911651e-01,8.408984481149545109e-01
2.139169584792396108e+02,8.408634250947037980e-01,8.408664321532052233e-01
2.139569784892446194e+02,8.408315139363397028e-01,8.408344161895728863e-01
2.139969984992496279e+02,8.407995992636322358e-01,8.408024002241325512e-01
2.140370185092546080e+02,8.407676811892783597e-01,8.407703842569558272e-01
2.140770385192596450e+02,8.407357598225413398e-01,8.407383682881117704e-01
2.141170585292646251e+02,8.407038352693478878e-01,8.407063523176668829e-01
2.141570785392696337e+02,8.406719076323849738e-01,8.406743363456847806e-01
2.141970985492746422e+02,8.406399770111930847e-01,8.406423203722270809e-01
2.142371185592796223e+02,8.406080435022567077e-01,8.406103043973524036e-01
2.142771385692846593e+02,8.405761071990932587e-01,8.405782884211177031e-01
2.143171585792896394e+02,8.405441681923384589e-01,8.405462724435772692e-01
2.143571785892946480e+02,8.405122265698309336e-01,8.405142564647835046e-01
2.143971985992996565e+02,8.404802824166925923e-01,8.404822404847867023e-01
2.144372186093046366e+02,8.404483358154091199e-01,8.404502245036351571e-01
2.144772386193096736e+02,8.404163868459058051e-01,8.404182085213752762e-01
2.145172586293146537e+02,8.403844355856234793e-01,8.403861925380519127e-01
2.145572786393196623e+02,8.403524821095910147e-01,8.403541765537076991e-01
2.145972986493246708e+02,8.403205264904961558e-01,8.403221605683837137e-01
2.146373186593296509e+02,8.402885687987551311e-01,8.402901445821199244e-01
2.146773386693346595e+02,8.402566091025789330e-01,8.402581285949540790e-01
2.147173586793396680e+02,8.402246474680391541e-01,8.402261126069227037e-01
2.147573786893446766e+02,8.401926839591314922e-01,8.401940966180608816e-01
2.147973986993496851e+02,8.401607186378365899e-01,8.401620806284023635e-01
2.148374187093546652e+02,8.401287515641812087e-01,8.401300646379795678e-01
2.148774387193596738e+02,8.400967827962955159e-01,8.400980486468233588e-01
2.149174587293646823e+02,8.400648123904705944e-01,8.400660326549638235e-01
2.149574787393696624e+02,8.400328404012127326e-01,8.400340166624294946e-01
2.149974987493746994e+02,8.400008668812974921e-01,8.400020006692479058e-01
2.150375187593796795e+02,8.399688918818217775e-01,8.399699846754455912e-01
2.150775387693846881e+02,8.399369154522540182e-01,8.399379686810478640e-01
2.151175587793896966e+02,8.399049376404837952e-01,8.399059526860790381e-01
2.151575787893946767e+02,8.398729584928692482e-01,8.398739366905626502e-01
2.151975987993997137e+02,8.398409780542835934e-01,8.398419206945210158e-01
2.152376188094046938e+02,8.398089963681601988e-01,8.398099046979758953e-01
2.152776388194097024e+02,8.397770134765364380e-01,8.397778887009477167e-01
2.153176588294147109e+02,8.397450294200964338e-01,8.397458727034566861e-01
2.153576788394196910e+02,8.397130442382116922e-01,8.397138567055214553e-01
2.153976988494247280e+02,8.396810579689821807e-01,8.396818407071607870e-01
2.154377188594297081e+02,8.396490706492746314e-01,8.396498247083920008e-01
2.154777388694347167e+02,8.396170823147608431e-01,8.396178087092319720e-01
2.155177588794397252e+02,8.395850929999539858e-01,8.395857927096969098e-01
2.155577788894447053e+02,8.395531027382450162e-01,8.395537767098024684e-01
2.155977988994497423e+02,8.395211115619364284e-01,8.395217607095634138e-01
2.156378189094547224e+02,8.394891195022771146e-01,8.394897447089940679e-01
2.156778389194597310e+02,8.394571265894938961e-01,8.394577287081083083e-01
2.157178589294647395e+02,8.394251328528237188e-01,8.394257127069190139e-01
2.157578789394697196e+02,8.393931383205449626e-01,8.393936967054390630e-01
2.157978989494747282e+02,8.393611430200065282e-01,8.393616807036804461e-01
2.158379189594797367e+02,8.393291469776570368e-01,8.393296647016548206e-01
2.158779389694847453e+02,8.392971502190738065e-01,8.392976486993733998e-01
2.159179589794897538e+02,8.392651527689889424e-01,8.392656326968467306e-01
2.159579789894947339e+02,8.392331546513170926e-01,8.392336166940853603e-01
2.159979989994997425e+02,8.392011558891799838e-01,8.392016006910988368e-01
2.160380190095047510e+02,8.391691565049328450e-01,8.391695846878968190e-01
2.160780390195097596e+02,8.391371565201869442e-01,8.391375686844881887e-01
2.161180590295147681e+02,8.391051559558346806e-01,8.391055526808817167e-01
2.161580790395197482e+02,8.390731548320714550e-01,8.390735366770858406e-01
2.161980990495247568e+02,8.390411531684179858e-01,8.390415206731082209e-01
2.162381190595297653e+02,8.390091509837420691e-01,8.390095046689568514e-01
2.162781390695347454e+02,8.389771482962790072e-01,8.389774886646389485e-01
2.163181590795397824e+02,8.389451451236522583e-01,8.389454726601615064e-01
2.163581790895447625e+02,8.389131414828923106e-01,8.389134566555314088e-01
2.163981990995497711e+02,8.388811373904565549e-01,8.388814406507548727e-01
2.164382191095547796e+02,8.388491328622471599e-01,8.388494246458383374e-01
2.164782391195597597e+02,8.388171279136288350e-01,8.388174086407876873e-01
2.165182591295647967e+02,8.387851225594465943e-01,8.387853926356085843e-01
2.165582791395697768e+02,8.387531168140421878e-01,8.387533766303064686e-01
2.165982991495747854e+02,8.387211106912706438e-01,8.387213606248866693e-01
2.166383191595797939e+02,8.386891042045154787e-01,8.386893446193540713e-01
2.166783391695847740e+02,8.386570973667049067e-01,8.386573286137137817e-01
2.167183591795898110e+02,8.386250901903257171e-01,8.386253126079699083e-01
2.167583791895947911e+02,8.385930826874385957e-01,8.385932966021274471e-01
2.167983991995997997e+02,8.385610748696910033e-01,8.385612805961901728e-01
2.168384192096048082e+02,8.385290667483312754e-01,8.385292645901623043e-01
2.168784392196097883e+02,8.384970583342219452e-01,8.384972485840478384e-01
2.169184592296148253e+02,8.384650496378516227e-01,8.384652325778502169e-01
2.169584792396198054e+02,8.384330406693483173e-01,8.384332165715733254e-01
2.169984992496248140e+02,8.384010314384900964e-01,8.384012005652203836e-01
2.170385192596298225e+02,8.383690219547175193e-01,8.383691845587946112e-01
2.170785392696348026e+02,8.383370122271446290e-01,8.383371685522993388e-01
2.171185592796398112e+02,8.383050022645692767e-01,8.383051525457374531e-01
2.171585792896448197e+02,8.382729920754844466e-01,8.382731365391119516e-01
2.171985992996498283e+02,8.382409816680874703e-01,8.382411205324252768e-01
2.172386193096548368e+02,8.382089710502906854e-01,8.382091045256805373e-01
2.172786393196598169e+02,8.381769602297302058e-01,8.381770885188798426e-01
2.173186593296648255e+02,8.381449492137753587e-01,8.381450725120258571e-01
2.173586793396698340e+02,8.381129380095382331e-01,8.381130565051208015e-01
2.173986993496748141e+02,8.380809266238812283e-01,8.380810404981667849e-01
2.174387193596798511e+02,8.380489150634266027e-01,8.380490244911662501e-01
2.174787393696848312e+02,8.380169033345631346e-01,8.380170084841209732e-01
2.175187593796898398e+02,8.379848914434552265e-01,8.379849924770328418e-01
2.175587793896948483e+02,8.379528793960502320e-01,8.379529764699040761e-01
